time_h,biomass,sugar_ref,ethanol
0.0,0.015,15.000000000000002,0.2808349841448073
0.04803202134756504,0.015277836994234663,14.990727859068143,0.28311816955223995
0.09606404269513008,0.015560556162961797,14.981292777687042,0.28541340165138634
0.14409606404269512,0.015848243586422985,14.971691882619302,0.2877207315568967
0.19212808539026016,0.01614097764380079,14.961922557585696,0.2900401703909299
0.2401601067378252,0.016438844476110586,14.951981927231346,0.29237173080006196
0.28819212808539024,0.016741928729932052,14.941867166071344,0.2947154248661411
0.3362241494329553,0.017050306826669744,14.931575723087043,0.29707126125644306
0.3842561707805203,0.017364058329046465,14.921104942437012,0.2994392499423204
0.43228819212808534,0.01768326386509603,14.910452132727386,0.3018194012400575
0.4803202134756504,0.018008007843872263,14.899614476267166,0.3042117239201105
0.5283522348232155,0.01833837470698451,14.888589154277913,0.30661622673962513
0.5763842561707805,0.0186744477341434,14.87737338679199,0.30903291893077717
0.6244162775183455,0.019016312462385727,14.865964318428336,0.31146180876695495
0.6724482988659106,0.019364056802907138,14.854359014489248,0.3139029035131359
0.7204803202134756,0.019717766726044986,14.84255460511782,0.31635621125866625
0.7685123415610406,0.020077529010032687,14.83054819345634,0.31882173971052474
0.8165443629086057,0.020443433575063417,14.818336777642305,0.32129949510030265
0.8645763842561707,0.020815569391399405,14.805917387569785,0.32378948414247016
0.9126084056037358,0.02119402623350503,14.79328702626593,0.32629171321032413
0.9606404269513008,0.02157889491719117,14.780442661965354,0.328806188223862
1.0086724482988658,0.021970267299615216,14.767381228110155,0.3313329146497818
1.056704469646431,0.022368236279281056,14.754099623349894,0.33387189750148255
1.1047364909939958,0.02277289498832885,14.740594738486068,0.3364231415209902
1.152768512341561,0.02318433484307331,14.726863521504375,0.3389866516180486
1.200800533689126,0.023602649886704047,14.712902832706211,0.3415624318919827
1.248832555036691,0.024027935197210092,14.698709497818847,0.34415048599029274
1.2968645763842561,0.024460286676494306,14.684280315030382,0.34675081715615363
1.3448965977318212,0.02489980105037336,14.669612054989742,0.349363428228415
1.3929286190793861,0.025346575868577772,14.654701460806672,0.3519883216416007
1.4409606404269513,0.02580070839285258,14.639545285140834,0.3546254996364699
1.4889926617745162,0.02626229310163763,14.62414037343693,0.35727496473255427
1.5370246831220813,0.026731427412787445,14.608483473034784,0.35993671864444854
1.5850567044696464,0.02720820954070763,14.592571304647759,0.3626107626876035
1.6330887258172113,0.02769273823604653,14.57640057104575,0.3652970978276206
