time_h,glucose,fructose,sugar_ref,ethanol,biomass
164.10940627084722,14.402280728635688,6.964041264113218,21.366321992748905,174.4268494335552,6.2
164.2761841227485,14.363834650350435,6.940328765205638,21.304163415556076,174.45546045804613,6.2
164.44296197464976,14.325491214226904,6.916697015823247,21.242188230050154,174.48398706902125,6.2
164.60973982655102,14.287250146164116,6.8931457409301435,21.18039588709426,174.51242951924303,6.2
164.7765176784523,14.24911117279348,6.869674666427552,21.118785839221033,174.5407880607058,6.2
164.94329553035357,14.211074021476833,6.846283519150649,21.05735754062748,174.5690629446377,6.2
165.11007338225482,14.173138420304424,6.822972026865353,20.996110447169777,174.59725442150312,6.2
165.2768512341561,14.135304098093037,6.799739918265157,20.935044016358194,174.62536274100515,6.2
165.44362908605737,14.097570784384018,6.776586922967985,20.874157707352005,174.65338815208776,6.2
165.61040693795863,14.059938209441338,6.753512771513014,20.813450980954354,174.6813309029384,6.2
165.77718478985992,14.02240610424964,6.730517195357537,20.752923299607172,174.70919124099012,6.2
165.94396264176117,13.984974200512356,6.707599926873859,20.69257412738622,174.7369694129239,6.2
166.11074049366243,13.947642230649759,6.6847606993461435,20.6324029299959,174.76466566467118,6.2
166.27751834556372,13.910409927797012,6.661999246967315,20.572409174764324,174.7922802414159,6.2
166.44429619746498,13.873277025802336,6.639315304835977,20.512592330638313,174.81981338759704,6.2
166.61107404936624,13.836243259225032,6.616708608953298,20.45295186817833,174.84726534691075,6.2
166.7778519012675,13.79930836333361,6.59417889621995,20.39348725955356,174.8746363623127,6.2
166.94462975316878,13.762472074103874,6.571725904433035,20.334197978536906,174.90192667602045,6.2
167.11140760507004,13.725734128217066,6.549349372283042,20.275083500500106,174.9291365295156,6.2
167.2781854569713,13.689094263057935,6.527049039350783,20.216143302408717,174.95626616354602,6.2
167.4449633088726,13.652552216712875,6.504824646104354,20.15737686281723,174.98331581812843,6.2
167.61174116077385,13.616107727968076,6.482675933896148,20.098783661864225,175.01028573255022,6.2
167.7785190126751,13.579760536307592,6.460602644959786,20.040363181267377,175.03717614537203,6.2
167.9452968645764,13.543510381911513,6.4386045224071555,19.98211490431867,175.06398729442978,6.2
168.11207471647765,13.507357005654127,6.416681310225394,19.924038315879525,175.09071941683712,6.2
168.2788525683789,13.471300149102005,6.394832753273921,19.866132902375924,175.11737274898744,6.2
168.4456304202802,13.435339554512181,6.373058597281429,19.808398151793607,175.14394752655625,6.2
168.61240827218145,13.399474964830318,6.351358588842979,19.7508335536733,175.17044398450315,6.2
168.7791861240827,13.363706123688843,6.329732475416984,19.693438599105825,175.19686235707454,6.2
168.945963975984,13.328032775405115,6.308180005322307,19.63621278072742,175.22320287780528,6.2
169.11274182788526,13.292454664979605,6.286700927735323,19.579155592714926,175.2494657795211,6.2
169.27951967978652,13.256971538094064,6.265294992686968,19.52226653078103,175.27565129434086,6.2
169.44629753168778,13.221583141109674,6.243961951059862,19.465545092169535,175.3017596536787,6.2
169.61307538358906,13.18628922106527,6.222701554585368,19.408990775650636,175.32779108824596,6.2
169.77985323549032,13.151089525675536,6.2015135558407435,19.35260308151628,175.35374582805383,6.2
169.94663108739158,13.115983803329136,6.180397708246218,19.296381511575355,175.37962410241508,6.2
170.11340893929287,13.080971803086952,6.159353766062127,19.24032556914908,175.40542613994643,6.2
170.28018679119413,13.04605327468032,6.138381484386069,19.184434759066388,175.4311521685705,6.2
170.44696464309538,13.011227968509163,6.117480619150027,19.128708587659187,175.45680241551827,6.2
170.61374249499667,12.976495635640248,6.096650927117522,19.073146562757767,175.48237710733102,6.2
170.78052034689793,12.941856027805411,6.075892165880813,19.017748193686224,175.5078764698622,6.2
170.9472981987992,12.907308897399751,6.055204093858032,18.962512991257782,175.53330072828015,6.2
171.11407605070048,12.87285399747986,6.0345864702903835,18.907440467770243,175.55865010706972,6.2
171.28085390260173,12.838491081762083,6.014039055239345,18.852530137001427,175.58392483003453,6.2
171.447631754503,12.804219904620703,5.993561609583864,18.79778151420457,175.60912512029898,6.2
171.61440960640428,12.770040221086234,5.973153895017562,18.743194116103794,175.6342512003107,6.2
171.78118745830554,12.73595178684364,5.952815674045983,18.688767460889622,175.65930329184204,6.2
171.9479653102068,12.70195435823058,5.932546709983799,18.63450106821438,175.68428161599275,6.2
172.11474316210808,12.668047692235664,5.91234676695206,18.580394459187723,175.7091863931916,6.2
172.28152101400934,12.634231546496741,5.892215609875463,18.526447156372207,175.7340178431987,6.2
172.4482988659106,12.600505679299113,5.872153004479576,18.47265868377869,175.7587761851075,6.2
172.61507671781186,12.566869849573854,5.852158717288143,18.419028566861996,175.7834616373468,6.2
172.78185456971315,12.533323816896038,5.832232515620335,18.36555633251637,175.80807441768286,6.2
172.9486324216144,12.499867341483064,5.812374167588067,18.312241509071132,175.8326147432214,6.2
173.11541027351566,12.466500184192894,5.792583442093276,18.25908362628617,175.8570828304096,6.2
173.28218812541695,12.433222106522356,5.772860108825218,18.206082215347575,175.88147889503824,6.2
173.4489659773182,12.400032870605461,5.7532039382578235,18.153236808863284,175.90580315224358,6.2
173.61574382921947,12.366932239211648,5.7336147016469745,18.10054694085862,175.93005581650957,6.2
173.78252168112076,12.33391997574413,5.714092171027871,18.048012146772002,175.95423710166955,6.2
173.949299533022,12.300995844238194,5.694636119212369,17.99563196345056,175.9783472209087,6.2
174.11607738492327,12.268159609359476,5.6752463197863205,17.9434059291458,176.0023863867654,6.2
174.28285523682456,12.235411036402308,5.655922547106948,17.891333583509255,176.02635481113404,6.2
174.44963308872582,12.202749891288033,5.636664576300213,17.839414467588245,176.05025270526636,6.2
174.61641094062708,12.170175940563317,5.617472183258188,17.787648123821505,176.0740802797734,6.2
174.78318879252836,12.13768895139848,5.598345144636449,17.73603409603493,176.09783774462818,6.2
174.94996664442962,12.105288691585853,5.579283237851483,17.684571929437336,176.1215253091667,6.2
175.11674449633088,12.07297492953806,5.5602862410780745,17.633261170616134,176.14514318209083,6.2
175.28352234823214,12.04074743428642,5.541353933246737,17.582101367533156,176.1686915714695,6.2
175.45030020013343,12.008605975479242,5.522486094041124,17.53109206952037,176.1921706847411,6.2
175.61707805203469,11.976550323380229,5.503682503895481,17.480232827275707,176.2155807287152,6.2
175.78385590393594,11.94458024886677,5.484942943992062,17.429523192858834,176.23892190957477,6.2
175.95063375583723,11.912695523428345,5.4662671962585945,17.37896271968694,176.26219443287766,6.2
176.1174116077385,11.880895919164885,5.447655043365747,17.32855096253063,176.28539850355898,6.2
176.28418945963975,11.849181208785112,5.429106268724573,17.278287477509686,176.30853432593267,6.2
176.45096731154104,11.817551165604927,5.410620656484001,17.228171822088928,176.33160210369368,6.2
176.6177451634423,11.786005563545812,5.392197991528326,17.178203555074138,176.35460203991965,6.2
176.78452301534355,11.754544177133157,5.373838059474686,17.12838223660784,176.37753433707294,6.2
176.95130086724484,11.723166781494692,5.355540646670575,17.078707428165266,176.40039919700246,6.2
177.1180787191461,11.691873152358854,5.3373055401913625,17.029178692550218,176.42319682094572,6.2
177.28485657104736,11.660663066053184,5.319132527837784,16.97979559389097,176.4459274095304,6.2
177.45163442294864,11.629536299502737,5.301021398133493,16.930557697636228,176.46859116277653,6.2
177.6184122748499,11.598492630228462,5.282971940322596,16.881464570551056,176.49118828009816,6.2
