time_h,sugar_ref,oxygen_mgL,ethanol,glycerol,biomass,CER
7.75517011340894,-6.031046885962588e-11,0.03860521256929368,10.815843860735516,0.6330573779899009,5.800295858625797,0.14426521136483283
7.765176784523016,-6.031046885962588e-11,0.038591709642794216,10.814023152266051,0.6330573779899009,5.801433337053585,0.14426547184831096
7.775183455637092,-6.031046885962588e-11,0.03857821457726929,10.812202440506391,0.6330573779899009,5.802570817536903,0.1442657322123866
7.785190126751168,-6.031046885962588e-11,0.03856472735183124,10.810381725463941,0.6330573779899009,5.803708300071131,0.14426599241905994
7.795196797865244,-6.031046885962588e-11,0.038551247937706576,10.808561007148885,0.6330573779899009,5.804845784649901,0.14426625240888608
7.80520346897932,-6.031046885962588e-11,0.038537776363622475,10.806740285551053,0.6330573779899009,5.805983271279569,0.14426651227807824
7.815210140093396,-6.031046885962588e-11,0.038524312629578915,10.804919560670442,0.6330573779899009,5.807120759960136,0.1442667720451354
7.825216811207472,-6.031046885962588e-11,0.038510856735575895,10.803098832507056,0.6330573779899009,5.808258250691601,0.14426703172856817
7.835223482321548,-6.031046885962588e-11,0.03849740864489985,10.801278101069741,0.6330573779899009,5.809395743468435,0.14426729124738125
7.845230153435624,-6.031046885962588e-11,0.03848396830803339,10.799457366370445,0.6330573779899009,5.810533238283177,0.14426755048569076
7.8552368245497,-6.031046885962588e-11,0.03847053577476211,10.797636628397159,0.6330573779899009,5.811670735143327,0.1442678095968003
7.865243495663776,-6.031046885962588e-11,0.03845711104508601,10.795815887149883,0.6330573779899009,5.812808234048886,0.14426806859913427
7.875250166777852,-6.031046885962588e-11,0.03844369411900509,10.793995142628617,0.6330573779899009,5.813945734999853,0.1442683275111284
7.885256837891928,-6.031046885962588e-11,0.03843028496536517,10.792174394842752,0.6330573779899009,5.815083237990364,0.14426858626655567
7.895263509006004,-6.031046885962588e-11,0.038416883543028135,10.790353643804679,0.6330573779899009,5.816220743012673,0.14426884477190166
7.90527018012008,-6.031046885962588e-11,0.03840348989365113,10.788532889501845,0.6330573779899009,5.8173582500746255,0.14426910315869554
7.9152768512341565,-6.031046885962588e-11,0.038390104017234174,10.786712131934255,0.6330573779899009,5.818495759176218,0.1442693614453078
7.9252835223482325,-6.031046885962588e-11,0.038376725913777256,10.784891371101907,0.6330573779899009,5.819633270317453,0.14426961965012022
7.935290193462309,-6.031046885962588e-11,0.0383633555451395,10.783070607014388,0.6330573779899009,5.820770783492339,0.14426987768766936
7.945296864576385,-6.031046885962588e-11,0.03834999286201691,10.781249839684095,0.6330573779899009,5.821908298693131,0.14427013544190748
7.955303535690461,-6.031046885962588e-11,0.03833663791469946,10.779429069098384,0.6330573779899009,5.823045815927729,0.14427039306799314
7.965310206804537,-6.031046885962588e-11,0.03832329070318717,10.777608295257256,0.6330573779899009,5.824183335196133,0.1442706505842186
7.975316877918613,-6.031046885962588e-11,0.03830995122748002,10.77578751816071,0.6330573779899009,5.825320856498342,0.14427090800888778
7.985323549032689,-6.031046885962588e-11,0.038296619454802276,10.773966737818444,0.6330573779899009,5.826458379828299,0.1442711652708398
7.995330220146765,-6.031046885962588e-11,0.03828329534368037,10.772145954242726,0.6330573779899009,5.827595905178338,0.14427142227501114
8.005336891260841,-6.031046885962588e-11,0.03826997893673117,10.770325167420951,0.6330573779899009,5.828733432556336,0.1442716791559142
8.015343562374916,-6.031046885962588e-11,0.03825667023395464,10.768504377353116,0.6330573779899009,5.829870961962293,0.144271935931783
8.025350233488993,-6.031046885962588e-11,0.03824336923535081,10.766683584039223,0.6330573779899009,5.831008493396208,0.144272192620863
8.035356904603068,-6.031046885962588e-11,0.038230075906372236,10.764862787489031,0.6330573779899009,5.832146026851984,0.14427244914689774
8.045363575717145,-6.031046885962588e-11,0.03821679020423087,10.763041987714635,0.6330573779899009,5.833283562322066,0.1442727054109199
8.05537024683122,-6.031046885962588e-11,0.03820351217322648,10.761221184703514,0.6330573779899009,5.834421099814275,0.14427296155222769
8.065376917945297,-6.031046885962588e-11,0.03819024181335907,10.75940037845567,0.6330573779899009,5.835558639328611,0.1442732175889914
8.075383589059372,-6.031046885962588e-11,0.038176979124628634,10.7575795689711,0.6330573779899009,5.836696180865075,0.14427347353939263
8.08539026017345,-6.031046885962588e-11,0.038163724072415604,10.755758756259622,0.6330573779899009,5.837833724417534,0.14427372932670246
8.095396931287524,-6.031046885962588e-11,0.03815047661475601,10.753937940333138,0.6330573779899009,5.838971269978551,0.14427398485388854
8.105403602401601,-6.031046885962588e-11,0.0381372367954307,10.752117121179227,0.6330573779899009,5.840108817555887,0.1442742402590341
8.115410273515677,-6.031046885962588e-11,0.038124004614439676,10.750296298797895,0.6330573779899009,5.841246367149538,0.144274495560246
8.125416944629754,-6.031046885962588e-11,0.03811078007178292,10.748475473189139,0.6330573779899009,5.842383918759506,0.1442747507756422
8.135423615743829,-6.031046885962588e-11,0.03809756313268819,10.746654644362827,0.6330573779899009,5.843521472379626,0.14427500582780034
8.145430286857906,-6.031046885962588e-11,0.038084353755908504,10.744833812330658,0.6330573779899009,5.844659028002588,0.1442752606213394
8.15543695797198,-6.031046885962588e-11,0.038071151984813915,10.74301297708033,0.6330573779899009,5.845796585636079,0.14427551529341764
8.165443629086058,-6.031046885962588e-11,0.03805795781940443,10.74119213861184,0.6330573779899009,5.846934145280101,0.14427576986207882
8.175450300200133,-6.031046885962588e-11,0.03804477125968005,10.739371296925192,0.6330573779899009,5.84807170693465,0.14427602434537784
8.18545697131421,-6.031046885962588e-11,0.03803159228916806,10.73755045202414,0.6330573779899009,5.849209270597383,0.14427627871603305
8.195463642428285,-6.031046885962588e-11,0.038018420879489284,10.735729603915306,0.6330573779899009,5.850346836264159,0.14427653291389844
8.205470313542362,-6.031046885962588e-11,0.03800525703817793,10.733908752597328,0.6330573779899009,5.851484403935835,0.1442767869776509
8.215476984656437,-6.031046885962588e-11,0.037992100754293205,10.73208789807306,0.6330573779899009,5.852621973610624,0.14427704089508725
8.225483655770514,-6.031046885962588e-11,0.03797895201689435,10.730267040345362,0.6330573779899009,5.853759545286739,0.14427729465396227
8.23549032688459,-6.031046885962588e-11,0.0379658108166346,10.728446179415675,0.6330573779899009,5.85489711896328,0.14427754824640748
8.245496997998666,-6.031046885962588e-11,0.037952677145017544,10.726625315284686,0.6330573779899009,5.856034694639819,0.14427780166687804
8.255503669112741,-6.031046885962588e-11,0.037939550989778546,10.724804447956426,0.6330573779899009,5.857172272313835,0.1442780548993434
8.265510340226818,-6.031046885962588e-11,0.037926432340401106,10.722983577433386,0.6330573779899009,5.858309851983776,0.14427830793257673
8.275517011340893,-6.031046885962588e-11,0.037913321186368684,10.721162703718036,0.6330573779899009,5.8594474336480955,0.1442785607553109
8.28552368245497,-6.031046885962588e-11,0.03790021753962489,10.71934182681126,0.6330573779899009,5.860585017306242,0.144278813418273
8.295530353569045,-6.031046885962588e-11,0.03788712142348432,10.717520946713126,0.6330573779899009,5.861722602958171,0.14427906600367954
8.305537024683122,-6.031046885962588e-11,0.03787403280905696,10.71570006342743,0.6330573779899009,5.862860190601517,0.14427931844955677
8.315543695797198,-6.031046885962588e-11,0.03786095169174935,10.713879176956226,0.6330573779899009,5.863997780234993,0.14427957076099635
8.325550366911274,-6.031046885962588e-11,0.037847878066968016,10.712058287301572,0.6330573779899009,5.8651353718573125,0.14427982294307842
8.33555703802535,-6.031046885962588e-11,0.03783481193215545,10.710237394464734,0.6330573779899009,5.866272965467683,0.14428007500652032
8.345563709139427,-6.031046885962588e-11,0.03782175328573047,10.7084164984466,0.6330573779899009,5.867410561065555,0.14428032696474816
8.355570380253502,-6.031046885962588e-11,0.03780870212145902,10.706595599249862,0.6330573779899009,5.868548158649243,0.14428057881827067
8.365577051367579,-6.031046885962588e-11,0.0377956584352797,10.704774696876378,0.6330573779899009,5.869685758217588,0.1442808305736127
8.375583722481654,-6.031046885962588e-11,0.03778262222313104,10.702953791327994,0.6330573779899009,5.870823359769434,0.14428108223729064
8.38559039359573,-6.031046885962588e-11,0.037769593446309535,10.701132882609551,0.6330573779899009,5.87196096330176,0.14428133371969723
8.395597064709806,-6.031046885962588e-11,0.037756572065649585,10.699311970725299,0.6330573779899009,5.873098568811909,0.14428158492977713
8.405603735823883,-6.031046885962588e-11,0.037743558121413105,10.697491055671792,0.6330573779899009,5.874236176302034,0.14428183599687672
8.415610406937958,-6.031046885962588e-11,0.03773055161360012,10.69567013744903,0.6330573779899009,5.875373785772134,0.1442820869386965
8.425617078052035,-6.031046885962588e-11,0.0377175525422106,10.693849216057014,0.6330573779899009,5.87651139722221,0.14428233777294783
8.43562374916611,-6.031046885962588e-11,0.03770456088196084,10.692028291503512,0.6330573779899009,5.877649010647407,0.14428258844693742
8.445630420280187,-6.031046885962588e-11,0.037691576606574115,10.690207363796599,0.6330573779899009,5.878786626042684,0.1442828389050922
8.455637091394262,-6.031046885962588e-11,0.03767859974509832,10.688386432927349,0.6330573779899009,5.879924243413614,0.1442830892459372
8.46564376250834,-6.031046885962588e-11,0.03766563029753347,10.68656549889576,0.6330573779899009,5.881061862760198,0.14428333948714486
8.475650433622414,-6.031046885962588e-11,0.03765266826387956,10.684744561701837,0.6330573779899009,5.882199484082436,0.14428358964639845
8.485657104736491,-6.031046885962588e-11,0.0376397136078783,10.682923621354961,0.6330573779899009,5.883337107374467,0.144283839640225
8.495663775850566,-6.031046885962588e-11,0.037626766292686034,10.681102677864667,0.6330573779899009,5.88447473263033,0.14428408938335086
8.505670446964643,-6.031046885962588e-11,0.03761382635939739,10.67928173122032,0.6330573779899009,5.885612359856672,0.14428433900798524
8.515677118078719,-6.031046885962588e-11,0.03760089380801236,10.67746078142192,0.6330573779899009,5.8867499890534924,0.14428458853173703
8.525683789192795,-6.031046885962588e-11,0.03758796863853097,10.67563982846947,0.6330573779899009,5.887887620220792,0.14428483797222633
8.53569046030687,-6.031046885962588e-11,0.03757505081607454,10.673818872372927,0.6330573779899009,5.889025253352346,0.14428508724953368
8.545697131420948,-6.031046885962588e-11,0.0375621403059952,10.671997913142189,0.6330573779899009,5.890162888441973,0.1442853362842256
8.555703802535023,-6.031046885962588e-11,0.0375492371472922,10.670176950766116,0.6330573779899009,5.891300525496631,0.1442855852028688
8.5657104736491,-6.031046885962588e-11,0.037536341339965515,10.668355985244709,0.6330573779899009,5.892438164516321,0.14428583402301395
8.575717144763175,-6.031046885962588e-11,0.037523452884015165,10.66653501657797,0.6330573779899009,5.893575805501041,0.14428608276222266
8.585723815877252,-6.031046885962588e-11,0.03751057174332634,10.664714044776082,0.6330573779899009,5.894713448444431,0.14428633133684127
8.595730486991327,-6.031046885962588e-11,0.037497697882832456,10.662893069848929,0.6330573779899009,5.8958510933403145,0.14428657966598915
8.605737158105404,-6.031046885962588e-11,0.037484831342372835,10.66107209178528,0.6330573779899009,5.896988740195708,0.14428682787876126
8.615743829219479,-6.031046885962588e-11,0.037471972121947486,10.659251110585135,0.6330573779899009,5.89812638901061,0.14428707599264684
8.625750500333556,-6.031046885962588e-11,0.0374591202215564,10.657430126248494,0.6330573779899009,5.899264039785024,0.1442873240251456
8.635757171447631,-6.031046885962588e-11,0.037446275605470696,10.655609138785643,0.6330573779899009,5.90040169251252,0.14428757189340072
8.645763842561708,-6.031046885962588e-11,0.03743343823978664,10.653788148206345,0.6330573779899009,5.9015393471870015,0.1442878195195197
8.655770513675783,-6.031046885962588e-11,0.03742060816338988,10.651967154499403,0.6330573779899009,5.902677003815462,0.144288067030109
8.66577718478986,-6.031046885962588e-11,0.037407785376280395,10.65014615766482,0.6330573779899009,5.903814662397902,0.14428831444259807
8.675783855903935,-6.031046885962588e-11,0.0373949698784582,10.64832515770259,0.6330573779899009,5.904952322934323,0.14428856177442695
8.685790527018012,-6.031046885962588e-11,0.03738216165290696,10.646504154616661,0.6330573779899009,5.906089985422259,0.14428880899515967
8.695797198132087,-6.031046885962588e-11,0.03736936067478436,10.644683148412938,0.6330573779899009,5.907227649858022,0.14428905605225087
8.705803869246164,-6.031046885962588e-11,0.037356566950405797,10.64286213909029,0.6330573779899009,5.908365316242316,0.14428930298079995
8.71581054036024,-6.031046885962588e-11,0.037343780469459194,10.64104112665146,0.6330573779899009,5.90950298457343,0.1442895497690935
8.725817211474316,-6.031046885962588e-11,0.03733100122163242,10.639220111099176,0.6330573779899009,5.910640654849659,0.14428979640537834
8.735823882588392,-6.031046885962588e-11,0.03731822919845194,10.637399092434705,0.6330573779899009,5.91177832707021,0.14429004288306702
8.745830553702469,-6.031046885962588e-11,0.037305464391959524,10.635578070658894,0.6330573779899009,5.912916001234554,0.14429028919700107
8.755837224816544,-6.031046885962588e-11,0.03729270679052966,10.633757045775534,0.6330573779899009,5.914053677340327,0.14429053533159988
8.76584389593062,-6.031046885962588e-11,0.03727995638429787,10.631936017786993,0.6330573779899009,5.915191355386044,0.1442907812762295
