time_h,biomass,sugar_ref,ethanol
0.0,0.366,225.0,0.0
0.0400266844563042,0.36836902952015194,224.93727281456523,0.02888850506506785
0.0800533689126084,0.3707522967802807,224.8741605616659,0.05795466533916516
0.12008005336891261,0.3731498748303859,224.81066115009924,0.08719945003713886
0.1601067378252168,0.3755618386386368,224.74677243279774,0.11662385430008156
0.200133422281521,0.3779882574103337,224.68249242402888,0.14622879862600716
0.24016010673782523,0.3804292026664437,224.6178190721972,0.17601523402326288
0.2801867911941294,0.3828847464586468,224.55275030613475,0.20598412072952738
0.3202134756504336,0.385354960778207,224.48728405707897,0.23613641784329895
0.3602401601067378,0.38783991798088135,224.42141824142087,0.26647309150320697
0.400266844563042,0.39033969038485866,224.35515077705003,0.29699510713814126
0.4402935290193462,0.3928543505685168,224.288479570761,0.3277034354507356
0.48032021347565046,0.3953839712291037,224.22140252449665,0.35859904944469134
0.5203468979319547,0.39792862521041633,224.15391753425166,0.38968292494374346
0.5603735823882589,0.4004883855619226,224.08602248756208,0.4209560417846965
0.600400266844563,0.40306332538747563,224.0177152686016,0.4524193814280563
0.6404269513008672,0.40565351788305976,223.9489937569095,0.48407392755418094
0.6804536357571714,0.4082590364985059,223.87985582194395,0.5159206686173772
0.7204803202134756,0.41087995485215384,223.81029932595655,0.5479605964980883
0.7605070046697798,0.4135163466562071,223.74032212646478,0.580194705344697
0.800533689126084,0.41616828557531726,223.66992208093686,0.6126239893792755
0.8405603735823882,0.41883584551098213,223.59909703737074,0.6452494473103803
0.8805870580386924,0.42151910050267144,223.52784483756898,0.6780720807988934
0.9206137424949966,0.4242181247110243,223.45616331756375,0.7110928942632324
0.9606404269513009,0.42693299234390875,223.38405030893085,0.7443128942992887
1.0006671114076051,0.4296637777469707,223.3115036371803,0.7777330903907848
1.0406937958639093,0.43241055539383966,223.23852112193077,0.8113544948324412
1.0807204803202135,0.43517339987346554,223.16510057713447,0.8451781226305146
1.1207471647765177,0.43795238582047985,223.09123981233444,0.8792049909467841
1.160773849232822,0.44074758795782365,223.01693663189496,0.9134361194389002
1.200800533689126,0.44355908113727643,222.94218883427,0.9478725305839888
1.2408272181454303,0.446386940312187,222.86699421249546,0.9825152494609195
1.2808539026017345,0.4492312404843497,222.7913505551706,1.0173653033148988
1.3208805870580387,0.4520920566702048,222.71525564708227,1.05242372128056
1.3609072715143429,0.45496946403695376,222.63870726668927,1.0876915354980763
1.400933955970647,0.4578635378323415,222.561703187418,1.123169780538352
1.4409606404269513,0.46077435337822104,222.48424117778018,1.1588594933509941
1.4809873248832555,0.4637019860658952,222.4063190014572,1.1947617132268549
1.5210140093395597,0.4666465113514605,222.32793441738505,1.2308774817605816
1.5610406937958639,0.46960800474564934,222.24908517994965,1.2672078427633382
1.601067378252168,0.4725865417366189,222.16976904053746,1.3037538415680843
1.6410940627084722,0.47558219787655875,222.0899837457762,1.3405165258188925
1.6811207471647764,0.4785950487706791,222.009727037748,1.3774969453759218
1.7211474316210806,0.481625170054043,221.92899665444784,1.4146961521102854
1.7611741160773848,0.4846726373860516,221.84779032988538,1.452115199858825
1.801200800533689,0.4877375264449289,221.76610579418707,1.489755144378883
1.8412274849899932,0.49081991292220645,221.6839407736981,1.5276170433030758
1.8812541694462974,0.4939198725608591,221.60129299039926,1.565701956391139
1.9212808539026018,0.49703748117395535,221.51816016162962,1.6040109456491543
1.961307538358906,0.5001728145298622,221.4345400019036,1.6425450745406207
2.0013342228152102,0.5033259484002335,221.35043022217303,1.6813054083053514
2.0413609072715144,0.5064969585567722,221.26582852989318,1.7202930139297374
2.0813875917278186,0.5096859207667309,221.1807326291095,1.7595089601084395
2.121414276184123,0.5128929107884118,221.0951402205426,1.7989543172060773
2.161440960640427,0.5161180043643993,221.00904900173242,1.8386301571926653
2.201467645096731,0.5193612771888502,220.92245666783478,1.8785375532791426
2.2414943295530354,0.5226228049390186,220.83536091079944,1.9186775802955651
2.2815210140093396,0.5259026632676814,220.74775941953374,1.9590513146172506
2.321547698465644,0.5292009277916357,220.65964988016478,1.9996598340454754
2.361574382921948,0.532517674086865,220.57102997613424,2.040504217765305
2.401601067378252,0.5358529776837078,220.4818973882926,2.081585546303427
2.4416277518345564,0.5392069140620231,220.39224979499346,2.1229049014859784
2.4816544362908606,0.5425795586237442,220.30208487272233,2.1644633661529085
2.5216811207471648,0.5459709866771243,220.21140029644872,2.206262023998228
2.561707805203469,0.5493812734862352,220.12019373843745,2.2483019601127814
2.601734489659773,0.5528104942391737,220.0284628689798,2.290584260651797
2.6417611741160774,0.556258724042155,219.9362053565134,2.333110012781176
2.6817878585723816,0.559726037914168,219.8434188677284,2.3758803046298005
2.7218145430286858,0.5632125107816278,219.75010106767448,2.41889622524183
2.76184122748499,0.5667182174692957,219.65624961995593,2.4621588644884187
2.801867911941294,0.5702432326511899,219.5618621878804,2.5056693125446916
2.8418945963975983,0.5737876309019329,219.46693643321484,2.5494286604581142
2.8819212808539025,0.5773514866857176,219.3714700164276,2.5934380000389754
2.9219479653102067,0.5809348743403856,219.27546059704684,2.6376984236977834
2.961974649766511,0.5845378680715637,219.1789058337794,2.6822110243919406
3.002001334222815,0.5881605419467992,219.0818033846297,2.7269768955724145
3.0420280186791193,0.5918029698896957,218.98415090701852,2.7719971311304135
3.0820547031354235,0.5954652256544032,218.88594605837707,2.817272825127012
3.1220813875917277,0.5991473828091787,218.78718649652149,2.8628050716230002
3.162108072048032,0.6028495147744737,218.68786987870902,2.908594965111135
3.202134756504336,0.6065716947944872,218.58799386230268,2.954643600213327
3.2421614409606403,0.6103139959295003,218.487556104934,3.0009520716074545
