time_h,biomass_live,biomass_dead,sugar_ref,ethanol
0.800533689126084,5.152008662824472,0.2193960631459805,86.9140962922035,5.831054197736101
0.8272181454302868,5.157234140929978,0.22682366834004122,86.46851919233913,6.029707605539298
0.8539026017344896,5.16246947670136,0.2342588102430041,86.02234302092913,6.2286341050264955
0.8805870580386924,5.167714619825373,0.24170150304783228,85.57556887165325,6.4278331291093345
0.9072715143428952,5.172969518025821,0.24915176089318633,85.12819790353778,6.6273040790284075
0.933955970647098,5.1782341170635355,0.2566095978634244,84.68023134095564,6.827046324353264
0.9606404269513008,5.1835083607363925,0.2640750279886017,84.23167047362628,7.027059202982406
0.9873248832555036,5.188792190081878,0.2715480652026929,83.7825166838973,7.227342007967738
1.0140093395597065,5.194085536857499,0.27902872300202103,83.33277166979265,7.42789387979445
1.0406937958639093,5.199388333705628,0.2865170149778079,82.88243709725303,7.628713974329941
1.067378252168112,5.204700512246157,0.29401295471624633,82.43151466538994,7.829801431309735
1.094062708472315,5.210022001682742,0.30151655572547864,81.98000615416895,8.031155351309064
1.1207471647765177,5.215352728802801,0.309027831435597,81.5279134244095,8.232774795742849
1.1474316210807205,5.220692617977519,0.31654679519864326,81.07523841778513,8.434658786865727
1.1741160773849233,5.22604159116184,0.3240734602886089,80.6219831568233,8.636806307772034
1.200800533689126,5.23139956423975,0.33160783970587293,80.16814987009349,8.839216241946254
1.227484989993329,5.236766443970498,0.3391499460137964,79.71374109680991,9.041887322753405
1.2541694462975317,5.242142139889189,0.34669979197551565,79.25875927919259,9.244818330275857
1.2808539026017345,5.247526558802845,0.35425739025943015,78.8032069509974,9.4480080002777
1.3075383589059373,5.252919604549224,0.36182275342629694,78.34708674577735,9.65145502021568
1.33422281521014,5.258321177996832,0.3693958939292309,77.89040139688247,9.855158029239194
1.3609072715143429,5.263731177044913,0.3769768241137049,77.4331537374599,10.059115618190283
1.3875917278185457,5.269149496437419,0.38456555620749927,76.97534670682961,10.263326326525206
1.4142761841227485,5.274576017261428,0.3921621017533537,76.5169837104047,10.467788468532072
1.4409606404269513,5.280010618185759,0.3997664722161452,76.05806823451051,10.672500319309888
1.467645096731154,5.285453179007732,0.4073786791745343,75.59860372482554,10.877460173461571
1.4943295530353569,5.290903575606544,0.4149987340483566,75.13859375934267,11.082666261581927
1.5210140093395597,5.296361679829524,0.4226266480925165,74.67804205226626,11.288116748376023
1.5476984656437625,5.301827359378391,0.4302624323908789,74.21695245790887,11.49380973077754
1.5743829219479653,5.307300477695516,0.43790609785016205,73.75532897458831,11.699743236067132
1.601067378252168,5.31278089385017,0.4455576551938296,73.29317574852428,11.905915219990783
1.6277518345563708,5.318268462424792,0.4532171149559834,72.83049707773554,12.112323564878157
1.6544362908605736,5.323763033401239,0.4608844874752558,72.36729741593663,12.318966077760951
1.6811207471647764,5.329264452047048,0.4685597828887017,71.90358137643486,12.525840488491273
1.7078052034689792,5.334772554847858,0.476243010911226,71.43935387156873,12.732944382417598
1.734489659773182,5.340287166492687,0.4839341806721189,70.97462021605325,12.940275150487446
1.7611741160773848,5.345808112608795,0.491633301405889,70.50938569041377,13.147830200030521
1.7878585723815876,5.3513352133161485,0.49934038210270365,70.04365576194263,13.355606848075976
1.8145430286857904,5.356868282813587,0.5070554314860032,69.57743609888416,13.563602314503578
1.8412274849899932,5.362407129232916,0.5147784580046492,69.11073257543387,13.77181371962976
1.867911941294196,5.367951554492996,0.5225094698250716,68.64355127673797,13.980238081793647
1.8945963975983988,5.373501354153849,0.5302484748234183,68.17589850389275,14.188872314943099
1.9212808539026016,5.379056317270755,0.537995480577701,67.70778077894396,14.397713226220757
1.9479653102068044,5.384616226248341,0.5457504943599445,67.23920484988622,14.606757513550066
1.9746497665110072,5.390180856694682,0.5535135231283346,66.77017769566251,14.816001763221339
2.0013342228152102,5.395749977259751,0.5612845735103349,66.30070653200495,15.02544244709032
2.028018679119413,5.401323349365087,0.5690636517230239,65.8307988231264,15.2350759170833
2.054703135423616,5.406900727261458,0.5768507636827286,65.36046227577134,15.444898407823707
2.0813875917278186,5.412481857838866,0.5846459149717224,64.88970484658704,15.654906033126219
2.1080720480320214,5.418066480451978,0.5924491108138344,64.41853474866421,15.865094782873243
2.134756504336224,5.423654326773756,0.6002603560663224,63.94696045656191,16.075460520589196
2.161440960640427,5.429245120649065,0.6080796552117468,63.474990711332616,16.285998981014718
2.18812541694463,5.43483857794831,0.6159070123498432,63.002634525547116,16.49670576768099
2.2148098732488326,5.440434406421047,0.6237424311893969,62.52990118831963,16.707576350483954
2.2414943295530354,5.446032305549604,0.6315859150401157,62.05680027033268,16.91860606325859
2.268178785857238,5.451631966402706,0.6394374668045033,61.5833416288621,17.129790101353173
2.294863242161441,5.457233071474627,0.6472970889688927,61.109535413300044,17.341123518963244
2.321547698465644,5.46283528519464,0.6551647830526575,60.63539239184349,17.552601071482545
2.3482321547698466,5.46843826071725,0.6630405500029283,60.160923717733404,17.76421732830678
2.3749166110740494,5.474041647827548,0.6709243906540705,59.68614065710725,17.975966804161384
2.401601067378252,5.479645086359431,0.6788163053458226,59.211054815555755,18.18784384977247
2.428285523682455,5.485248206007049,0.6867162939127183,58.73567814460007,18.399842648740336
2.454969979986658,5.490850626136233,0.6946243556735128,58.26002294816891,18.61195721441298
2.4816544362908606,5.496451955595931,0.7025404894206035,57.784101889075664,18.82418138675957
2.5083388925950634,5.502051792529653,0.7104646934094554,57.307927995495575,19.036508829244003
2.535023348899266,5.507649724186903,0.7183969653480243,56.83151466744286,19.24893302569836
2.561707805203469,5.513245326734613,0.7263373023861801,56.35487568324787,19.46144727719644
2.5883922615076718,5.518838165068581,0.7342857011051298,55.87802520603419,19.674044698927233
2.6150767178118746,5.524427787845916,0.7422421571872906,55.400977956274595,19.886718137021315
2.6417611741160774,5.53001371841083,0.7502066648115632,54.9237495270608,20.099460016591532
2.66844563042028,5.535595478231836,0.7581792182225189,54.44635556954155,20.312262734333355
2.695130086724483,5.541172576768868,0.7661598110548842,53.96881214498367,20.52511848883288
2.7218145430286858,5.546744510211215,0.774148436251184,53.4911357685547,20.738019259459627
2.7484989993328885,5.552310761235407,0.7821450860475854,53.01334341766145,20.950956802342947
2.7751834556370913,5.557870798763087,0.7901497519597386,52.53545254028849,21.16392264634834
2.801867911941294,5.56342407771889,0.7981624247686194,52.057481063336645,21.376908089053877
2.828552368245497,5.568970038788311,0.8061830945063709,51.579447400961485,21.589904192726475
2.8552368245496997,5.574508108175583,0.8142117504421464,51.10137046291189,21.802901780298317
2.8819212808539025,5.580037697361554,0.8222483810679512,50.62326966286844,22.015891431343213
2.9086057371581053,5.585558201878012,0.830292974008171,50.1451649613556,22.22886346141305
2.935290193462308,5.591068985646731,0.8383455148090786,49.667077416078946,22.441807657156197
2.961974649766511,5.596569402236432,0.8464059885927739,49.18902843453325,22.65471363601851
2.9886591060707137,5.602058793210902,0.8544743799336469,48.71103983189597,22.867570818369405
3.0153435623749165,5.607536483097108,0.862550672472583,48.233134007734776,23.0803683424441
3.0420280186791193,5.613001779086086,0.870634848898385,47.75533395634855,23.293095059356162
3.068712474983322,5.618453970733866,0.8787268909291959,47.27766327710857,23.505739528110034
3.095396931287525,5.62389232966236,0.8868267792939187,46.800146184799665,23.718290010613558
3.1220813875917277,5.6293161092602775,0.8949344937136411,46.32280751996118,23.9307344666905
3.1487658438959305,5.634724544384022,0.9030500128830546,45.84567275922822,24.143060549093065
3.1754503002001333,5.640116851058599,0.9111733144518779,45.368768025672686,24.35525559851446
3.202134756504336,5.645492226178526,0.9193043750062784,44.8921200991444,24.567306638601387
3.228819212808539,5.650849837696978,0.9274431688515576,44.41575677814985,24.77920020281196
3.2555036691127417,5.656188827394633,0.9355896683802335,43.939706776807135,24.990922383665378
3.2821881254169445,5.661508326663509,0.9437438460804694,43.46399914078537,25.202459112080437
3.3088725817211473,5.666807445829793,0.9519056732099296,42.98866364118812,25.413795968923623
3.33555703802535,5.672085273742547,0.9600751197636511,42.51373078901928,25.624918178047277
3.362241494329553,5.6773408774041005,0.9682521544474098,42.0392318480991,25.8358106000687
3.3889259506337557,5.682573301593949,0.9764367446505138,41.56519884821148,26.046457726038014
3.4156104069379585,5.687781568486121,0.9846288564180171,41.09166459848262,26.25684367099493
3.4422948632421613,5.692964677260088,0.9928284544223565,40.6186627009909,26.46695216741434
3.468979319546364,5.698121603705129,1.0010355019344128,40.14622756460799,26.676766558540788
3.495663775850567,5.703251299818216,1.0092499607939953,39.67439441907147,26.8862697916117
3.5223482321547697,5.708352693395386,1.0174717913797473,39.203199329288445,27.095444410969556
3.5490326884589725,5.713424687616611,1.0257009525784764,38.73267920987072,27.30427255106286
3.5757171447631753,5.718466160624178,1.0339374017539091,38.262871839901074,27.51273592933594
3.602401601067378,5.723475965094541,1.0421810947148644,37.79381587793096,27.720815839007635
3.629086057371581,5.728452927803692,1.050431985682857,37.325550877209395,27.9284931417388
3.6557705136757837,5.733395859360138,1.058690026316464,36.858117008102155,28.13574840512266
3.6824549699799864,5.738303559940498,1.0669551651048843,36.39155489568999,28.342561983212477
3.7091394262841892,5.743174785962863,1.0752273503795058,35.92590658250429,28.54891354057516
3.735823882588392,5.748008266621979,1.083506528704501,35.46121505515757,28.754782286625723
3.762508338892595,5.752802704185929,1.0917926447707722,34.99752423872822,28.960146978620184
3.7891927951967976,5.757556773602954,1.1000856413526323,34.53487901105916,29.16498591480267
3.8158772515010004,5.762269122104039,1.1083854592636992,34.07332521722262,29.369276927473468
3.8425617078052032,5.766938368801258,1.1166920373120057,33.612909684151106,29.572997375978222
3.869246164109406,5.771563104281869,1.125005312254322,33.15368023543448,29.776124139618172
3.895930620413609,5.7761418901981765,1.1333252187496885,32.69568570628315,29.978633610481456
3.9226150767178116,5.780673258853152,1.141651689312169,32.2389759586574,30.180501686195527
3.9492995330220144,5.785155712781814,1.1499846542628105,31.78360189656291,30.38170376260058
3.975983989326217,5.789587724328359,1.158324041680821,31.329615481512306,30.582214726344116
4.0026684456304205,5.793967735219069,1.1666697773539578,30.877069748152923,30.78200894739651
4.029352901934623,5.798294156130957,1.1750217847281335,30.426018820060683,30.981060271487685
4.056037358238826,5.802565366256185,1.1833799848562299,29.97651792570006,31.179342012464897
4.082721814543029,5.806779730001578,1.191744296618047,29.52862285152748,31.376827217928067
4.109406270847232,5.810935686860396,1.200114638100435,29.082386991429132,31.573490101885007
4.136090727151434,5.815031703452795,1.2084909258109375,28.63786292313062,31.769305279440584
4.162775183455637,5.819066103675636,1.2168730722377061,28.19510797823852,31.964245061839435
4.18945963975984,5.82303711543033,1.2252609865060093,27.75418271040565,32.1582802004005
4.216144096064043,5.826942992657461,1.2336545758088109,27.315146905377222,32.351381824920445
4.242828552368246,5.830782022470407,1.2420537453659974,26.87805935239435,32.543521555031525
4.269513008672448,5.8345524520945995,1.2504583976150518,26.442980231176147,32.734670340441475
4.296197464976651,5.838252488839825,1.2588684323807102,26.009971106485686,32.92479846316237
4.322881921280854,5.841880330526932,1.2672837469882345,25.579093942399254,33.11387601698807
4.349566377585057,5.84543415854055,1.2757042360767188,25.150411333374397,33.30187279549107
4.37625083388926,5.848912138068201,1.284129791662323,24.723986494178728,33.488758296769156
4.402935290193462,5.852312419951561,1.2925603031233,24.29988320072995,33.674501752275276
4.429619746497665,5.855633141641888,1.3009956571591625,23.87816576079888,33.85907214117644
4.456304202801868,5.8588724298181125,1.309435737798359,23.458898929268177,34.042438231578544
4.482988659106071,5.862028400759491,1.3178804263569166,23.042147897653855,34.22456858572756
4.509673115410274,5.865099161001906,1.3263296014023238,22.627978274281546,34.40543156974637
4.536357571714476,5.868082809040781,1.3347831387415479,22.21645602980026,34.58499538018251
4.563042028018679,5.870977438922802,1.343240911451074,21.807647380200354,34.76322810086979
4.589726484322882,5.873781147215018,1.3517027899826164,21.401618558061163,34.94009781400282
4.616410940627085,5.876492025531152,1.3601686419452401,20.998436061763822,35.11557247937932
4.643095396931288,5.879108165049382,1.3686383321561495,20.598166507861855,35.289620006126796
4.66977985323549,5.881627658676306,1.3771117226398935,20.200876561305748,35.46220828666427
4.696464309539693,5.884048611448332,1.385588672849717,19.806632591658698,35.63330536347931
4.723148765843896,5.886369136452915,1.3940690395007742,19.41550081089033,35.802879362472865
4.749833222148099,5.888587354125734,1.4025526764938323,19.027547298893374,35.97089848072715
4.776517678452302,5.890701396662884,1.4110394349760829,18.642837858887447,36.137331056731725
4.803202134756504,5.892709413246181,1.4195291634475151,18.26143784489311,36.302145654090985
4.829886591060707,5.894609578656815,1.4280217079833402,17.8834118755772,36.46531120025038
4.85657104736491,5.8964000846331786,1.4365169118653982,17.508824126778936,36.6267968450276
4.883255503669113,5.898079146105614,1.445014615723107,17.137738125132582,36.78657206071088
4.909939959973316,5.899645004247908,1.4535146575689526,16.770216648308377,36.94460669052467
4.936624416277518,5.90109593652707,1.462016873162887,16.406321387235952,37.10087111213228
4.963308872581721,5.902430253760997,1.4705210957729478,16.04611304994601,37.25533618768287
4.989993328885924,5.903646301172907,1.4790271561216166,15.689651329556941,37.407973279523986
5.016677785190127,5.904742463074755,1.4875348825008285,15.33699474890775,37.558754325536626
5.0433622414943295,5.905717167793839,1.4960441009587422,14.98820049466941,37.70765191941549
5.070046697798532,5.906568894111189,1.5045546356002848,14.643324198446235,37.85463941647008
5.096731154102735,5.90729616780987,1.51306630814338,14.30242006467122,37.99969087246598
5.123415610406938,5.907897567091087,1.521578938142561,13.965540687553796,38.14278113216824
5.150100066711141,5.908371725912603,1.5300923430876583,13.632736939707824,38.28388588330405
5.1767845230153435,5.908717339252218,1.5386063391944516,13.30405777287474,38.42298175161267
5.203468979319546,5.9089331637122235,1.5471207406097873,12.97955022807034,38.56004629785554
5.230153435623749,5.909018020523973,1.5556353594334902,12.659259337845816,38.695058065332134
5.256837891927952,5.908970799261459,1.564150005981558,12.34322799667904,38.82799664231532
5.283522348232155,5.908790460951335,1.5726644888439658,12.031496858495546,38.95884271178618
5.3102068045363575,5.908476041182948,1.5811786149424594,11.72410423418952,39.08757810116887
5.33689126084056,5.908026653131201,1.5896921896052532,11.421085991326175,39.214185830962315
5.363575717144763,5.907441480535336,1.5982050185886623,11.122475705235722,39.338650036246726
5.390260173448966,5.9067197881158915,1.6067169067185296,10.828304373650388,39.46095610890036
5.416944629753169,5.905860930614019,1.6152276567986956,10.538600165822519,39.581090822379586
5.4436290860573715,5.904864350893622,1.6237370706395233,10.253388445386975,39.69904231807033
5.470313542361574,5.903729582896852,1.632244949145651,9.972691671749564,39.81480015306727
5.496997998665777,5.902456254599625,1.6407510924037416,9.69652930147548,39.92835534795281
5.52368245496998,5.901044090967115,1.6492552997702348,9.424917689677741,40.03970043457637
5.550366911274183,5.899492881075644,1.6577573712303801,9.15787109991646,40.14882896120456
5.5770513675783855,5.89780247950247,1.666257107541532,8.895401654022521,40.255735516590825
5.603735823882588,5.8959728707363155,1.6747543081406466,8.637517332378804,40.36041670836829
5.630420280186791,5.894004138496441,1.6832487724253618,8.384222915849524,40.46287070147227
5.657104736490994,5.891896467746228,1.691740299875163,8.135519916306778,40.56309725165581
5.683789192795197,5.889650146880581,1.7002286901663877,7.891406501780646,40.66109774163738
5.7104736490993995,5.887265569913294,1.7087137432872266,7.65187742160934,40.75687521724815
5.737158105403602,5.884743209463929,1.7171952600355793,7.416924859263191,40.85043397114227
5.763842561707805,5.882083568817343,1.7256730427912925,7.1865399500104825,40.94177880225556
5.790527018012008,5.879287283461699,1.7341468943285565,6.960709549789609,41.03091659130701
5.817211474316211,5.876355083146985,1.7426166184570457,6.739417435216589,41.117855715183275
5.8438959306204135,5.873287789147343,1.7510820202014925,6.522644385199457,41.20260600677671
5.870580386924616,5.870086312770623,1.7595429058666827,6.310368226593601,41.28517873260567
5.897264843228819,5.866751643464108,1.7679990824791054,6.102564238711303,41.36558639730843
5.923949299533022,5.863284862387369,1.7764503587544644,5.899204679404627,41.44384297192677
5.950633755837225,5.859687140218844,1.7848965451205552,5.700258854967717,41.51996385982855
5.9773182121414274,5.855959734773485,1.793337453728821,5.50569319655559,41.5939658594862
6.00400266844563,5.8521039901416065,1.8017728985788235,5.315471283321497,41.66586715291073
6.030687124749833,5.8481212909672085,1.8102026956369315,5.1295553128828395,41.735686589684974
6.057371581054036,5.844013084725477,1.8186266629637722,4.947905377939115,41.80344403872119
6.084056037358239,5.839780908821901,1.8270446208423043,4.770478587330094,41.86916081572802
6.110740493662441,5.835426369257248,1.8354563918996492,4.597229749719089,41.93285935016326
6.137424949966644,5.830951138539186,1.8438618012313999,4.428111436323338,41.99456315439817
6.164109406270847,5.826356941672506,1.8522606762258709,4.26307443939735,42.05429660100449
6.19079386257505,5.821645538053212,1.8606528462852376,4.102068366694538,42.112084634113636
6.217478318879253,5.816818754718775,1.869038143839337,3.945040531068497,42.167953307362346
6.244162775183455,5.811878469198533,1.8774164040908814,3.7919365131883853,42.221929510643776
6.270847231487658,5.8068266058848685,1.8857874651009952,3.6427002754072833,42.27404091447804
6.297531687791861,5.801665130660653,1.8941511677726608,3.4972743356881915,42.324315885403
6.324216144096064,5.796396030481696,1.9025073550950735,3.355600454416303,42.37278315355524
6.350900600400267,5.791021331998919,1.9108558733058316,3.217618990339763,42.41947212328456
6.377585056704469,5.785543094438828,1.9191965717885586,3.0832691340502008,42.46441275976995
6.404269513008672,5.779963403634054,1.9275293030270262,2.9524891022568145,42.50763549457891
6.430953969312875,5.774284368486473,1.935853922670766,2.825216249432013,42.54917117116864
6.457638425617078,5.768508113015739,1.9441702888275285,2.7013873506988335,42.589050908939285
6.484322881921281,5.7626367756261025,1.9524782626199275,2.5809386047211595,42.62730610046265
6.511007338225483,5.756672507742722,1.960777708631651,2.4638056610524735,42.66396839707764
6.537691794529686,5.750617468508057,1.9690684946636583,2.3499238003126646,42.69906962179593
6.564376250833889,5.744473821158253,1.9773504917846036,2.2392280491983656,42.732641713202824
6.591060707138092,5.738243733875507,1.985623573894326,2.1316531692664977,42.76471673198636
6.617745163442295,5.731929380128934,1.9938876173429922,2.0271336601433005,42.79532686030923
6.644429619746497,5.725532923316681,2.0021425022580503,1.9256042054508318,42.82450418152327
6.6711140760507,5.719056518505903,2.0103881120111624,1.8269996365593524,42.85228069911791
6.697798532354903,5.712502309176015,2.0186243332287193,1.731255037251981,42.87868828575431
6.724482988659106,5.70587242380117,2.02685105581984,1.6383058529226981,42.90375863004984
6.751167444963309,5.69916898187541,2.0350681724932276,1.548087714235792,42.9275233235876
6.777851901267511,5.69239410134322,2.0432755781979495,1.460536218286598,42.950013968796355
6.804536357571714,5.685549871945361,2.0514731714092704,1.375587740458148,42.9712617806677
6.831220813875917,5.678638362157665,2.0596608535960517,1.293179230452498,42.99129768733332
6.85790527018012,5.6716616170639895,2.0678385291857797,1.213248282209084,43.010152296121355
6.8845897264843225,5.664621662549399,2.076006105605917,1.1357329970990877,43.02785596003845
6.911274182788525,5.657520499159239,2.0841634932322215,1.0605721839468958,43.044438680545916
6.937958639092728,5.650360096634276,2.0923106053431595,0.987705537016068,43.05993002104575
6.964643095396931,5.64314239395336,2.100447358123896,0.9170736344847812,43.0743591076129
6.991327551701134,5.635869299185407,2.108573670590599,0.8486179460428973,43.08775462548327
7.0180120080053365,5.628542702354314,2.1166894641436445,0.7822804345585829,43.10014501401793
7.044696464309539,5.621164458974195,2.124794662957261,0.7180040726677278,43.11155821432384
7.071380920613742,5.613736390756916,2.1328891938794383,0.6557328236830688,43.12202167879075
7.098065376917945,5.606260286521001,2.1409729863585176,0.5954116150126015,43.1315623842084
7.124749833222148,5.598737902883058,2.149045972468412,0.5369863149145969,43.14020684301805
7.1514342895263505,5.5911709608826285,2.1571080867811725,0.48040384612660203,43.14798104832166
7.178118745830553,5.583561145502932,2.165159266348259,0.425612202023415,43.15491046606367
7.204803202134756,5.575910107524871,2.173199450620579,0.3725603897927076,43.161020062883544
7.231487658438959,5.56821946795011,2.1812285813214234,0.3211982924940395,43.16633437356304
7.258172114743162,5.560490809084628,2.189246602530228,0.2714769535620715,43.170877362353224
7.2848565710473645,5.55272567678068,2.19725346058998,0.22334850793891736,43.17467245671932
7.311541027351567,5.544925582642421,2.205249104041922,0.17676611335962572,43.17774258094417
7.33822548365577,5.537092005507641,2.2132334835660243,0.13168390477504105,43.18011017845651
7.364909939959973,5.529226386640709,2.2212065519554844,0.08805715036853504,43.181797135960224
7.391594396264176,5.521330131352044,2.229168264056503,0.04584220156157016,43.182824807914166
7.4182788525683785,5.5134046115029545,2.2371185767088826,0.004996414427420294,43.18321405492585
7.444963308872581,5.505466037460077,2.2450574552599596,-1.2059579620041021e-09,43.18321883570457
7.471647765176784,5.497538583895329,2.2529849088247076,-1.2059579620041021e-09,43.18321883570457
7.498332221480987,5.489622530414816,2.26090096230522,-1.2059579620041021e-09,43.18321883570457
7.52501667778519,5.481717875839463,2.2688056168805733,-1.2059579620041021e-09,43.18321883570457
7.5517011340893925,5.473824617416756,2.2766988753032806,-1.2059579620041021e-09,43.18321883570457
7.578385590393595,5.465942715053417,2.284580777666621,-1.2059579620041021e-09,43.18321883570457
7.605070046697798,5.4580721555337774,2.2924513371862596,-1.2059579620041021e-09,43.18321883570457
7.631754503002001,5.45021293885784,2.300310553862197,-1.2059579620041021e-09,43.18321883570457
7.658438959306204,5.442365042839574,2.3081584498804633,-1.2059579620041021e-09,43.18321883570457
7.6851234156104065,5.434528434205432,2.3159950585146056,-1.2059579620041021e-09,43.18321883570457
7.711807871914609,5.4267031126291805,2.3238203800908575,-1.2059579620041021e-09,43.18321883570457
7.738492328218812,5.418889076378491,2.331634416341546,-1.2059579620041021e-09,43.18321883570457
7.765176784523015,5.411086307350534,2.339437185369502,-1.2059579620041021e-09,43.18321883570457
7.791861240827218,5.403294786494911,2.3472287062251262,-1.2059579620041021e-09,43.18321883570457
7.8185456971314204,5.395514496131377,2.3550089965886603,-1.2059579620041021e-09,43.18321883570457
7.845230153435623,5.387745418579691,2.3627780741403464,-1.2059579620041021e-09,43.18321883570457
7.871914609739826,5.37998753615961,2.3705359565604285,-1.2059579620041021e-09,43.18321883570457
7.898599066044029,5.372240831190888,2.3782826615291484,-1.2059579620041021e-09,43.18321883570457
7.925283522348232,5.364505285993287,2.3860182067267495,-1.2059579620041021e-09,43.18321883570457
7.951967978652434,5.356780882886563,2.393742609833475,-1.2059579620041021e-09,43.18321883570457
7.978652434956637,5.34906760419047,2.4014558885295667,-1.2059579620041021e-09,43.18321883570457
8.005336891260841,5.341365432224769,2.409158060495268,-1.2059579620041021e-09,43.18321883570457
8.032021347565044,5.333674349309215,2.416849143410822,-1.2059579620041021e-09,43.18321883570457
8.058705803869247,5.325994337763566,2.424529154956471,-1.2059579620041021e-09,43.18321883570457
8.08539026017345,5.318325379907581,2.4321981128124577,-1.2059579620041021e-09,43.18321883570457
8.112074716477652,5.310667458061013,2.439856034659025,-1.2059579620041021e-09,43.18321883570457
8.138759172781855,5.303020554543621,2.4475029381764157,-1.2059579620041021e-09,43.18321883570457
8.165443629086058,5.295384651675164,2.4551388410448727,-1.2059579620041021e-09,43.18321883570457
8.19212808539026,5.287759731775398,2.4627637609446396,-1.2059579620041021e-09,43.18321883570457
8.218812541694463,5.28014577716408,2.470377715555958,-1.2059579620041021e-09,43.18321883570457
8.245496997998666,5.272542775040075,2.477980717679962,-1.2059579620041021e-09,43.18321883570457
8.272181454302869,5.264950721311335,2.485572771408703,-1.2059579620041021e-09,43.18321883570457
8.298865910607072,5.257369600813674,2.493153891906363,-1.2059579620041021e-09,43.18321883570457
8.325550366911274,5.2497993977569735,2.500724094963063,-1.2059579620041021e-09,43.18321883570457
8.352234823215477,5.242240096351112,2.5082833963689253,-1.2059579620041021e-09,43.18321883570457
8.37891927951968,5.234691680805968,2.5158318119140697,-1.2059579620041021e-09,43.18321883570457
8.405603735823883,5.22715413533142,2.5233693573886176,-1.2059579620041021e-09,43.18321883570457
8.432288192128086,5.219627444137347,2.5308960485826897,-1.2059579620041021e-09,43.18321883570457
8.458972648432288,5.21211159143363,2.5384119012864073,-1.2059579620041021e-09,43.18321883570457
8.485657104736491,5.204606561430146,2.5459169312898915,-1.2059579620041021e-09,43.18321883570457
8.512341561040694,5.197112338336775,2.5534111543832623,-1.2059579620041021e-09,43.18321883570457
8.539026017344897,5.189628906363396,2.560894586356642,-1.2059579620041021e-09,43.18321883570457
8.5657104736491,5.1821562497198865,2.568367243000151,-1.2059579620041021e-09,43.18321883570457
8.592394929953302,5.174694352616126,2.5758291401039095,-1.2059579620041021e-09,43.18321883570457
8.619079386257505,5.167243199261996,2.58328029345804,-1.2059579620041021e-09,43.18321883570457
8.645763842561708,5.159802773867375,2.590720718852663,-1.2059579620041021e-09,43.18321883570457
8.67244829886591,5.152373060642139,2.5981504320778983,-1.2059579620041021e-09,43.18321883570457
8.699132755170114,5.144954043796169,2.6055694489238683,-1.2059579620041021e-09,43.18321883570457
8.725817211474316,5.137545707539343,2.612977785180693,-1.2059579620041021e-09,43.18321883570457
8.75250166777852,5.130148038092843,2.6203754546271947,-1.2059579620041021e-09,43.18321883570457
8.779186124082722,5.122761021993287,2.6277624707267497,-1.2059579620041021e-09,43.18321883570457
8.805870580386925,5.115384643869169,2.635138848850868,-1.2059579620041021e-09,43.18321883570457
